lot_id,commodity,temperature,humidity,moisture_content,co2_level,oleoresin_content,colour_score,storage_days,initial_quality_grade,grade_ordinal,risk_score,risk_level
L-0792,chilli,28.137033583583673,69.30871543099435,9.99254560426357,776.4652152194415,7.35738058891862,80.51185151391547,62.93547192406184,A,0,75.2,high
L-0793,chilli,26.776452435140904,68.74213828156029,9.969588726335632,801.0718522375071,6.470978716572529,74.4794120432254,69.72733451171608,A,0,91.7,critical
L-0794,chilli,27.86536443802372,71.83827344795479,9.68448609664059,645.047362671344,8.272762142213569,78.85137390868265,20.05545828667687,A,0,40.1,moderate
L-0795,chilli,24.082218286408924,60.13958444109539,8.26425519848169,661.0448347253151,7.943899886917379,86.94665178040987,39.72706839018212,A,0,27.0,healthy
L-0796,chilli,28.89861121771042,82.13640140979972,10.806295559249666,908.0777639443357,7.668471897671009,68.58604593823827,72.86547367864834,A,0,85.6,critical
L-0797,chilli,20.28376952386367,69.3557506719981,8.848171643194243,519.1249635060435,8.65669794520227,85.19921423056327,13.676203860306908,A,0,8.7,healthy
L-0798,chilli,24.97262716555922,53.54464591685945,9.094012321752638,702.7079343908973,8.100230484060273,83.1904343228582,32.32050726983646,A,0,25.1,healthy
L-0799,chilli,24.206323193940527,63.27838710559308,10.509654989219916,559.1155300326291,6.84700883631787,80.70588491589626,14.547028276942003,B,1,31.3,moderate
L-0800,chilli,22.94840518840415,59.981604840772434,9.307886893127037,749.8830652911972,6.179215983574586,62.16995866281217,95.53102638529693,B,1,58.8,moderate
L-0801,chilli,28.831394295088906,59.410855224351735,10.552375097468104,813.7270212453219,4.653857532726997,64.73532905549834,72.28724757880701,B,1,91.0,critical
L-0802,chilli,24.60228846406499,42.89083338437683,6.91052522642255,589.8569971319919,6.9609738097742735,76.52468156212377,44.8916932480271,A,0,3.7,healthy
L-0803,chilli,25.369515312328918,68.91284254484383,10.965084835173526,630.8814362990262,4.71568118068268,60.92315781627525,44.37525285555754,C,2,98.1,critical
L-0804,chilli,23.936258847195703,43.82719321256292,8.527299444146545,506.1260275257415,6.990710072126981,76.56976922370006,15.856009893075463,B,1,6.3,healthy
L-0805,chilli,32.397341261762406,38.199467318790965,7.25296523028407,715.597658756777,6.528652900838147,71.71029319356427,78.26310810685689,A,0,32.1,moderate
L-0806,chilli,24.265334299286195,52.89357605535444,9.006582641080717,594.3099178731139,8.136064358473478,86.03650459633076,23.29365170356571,A,0,7.5,healthy
L-0807,chilli,29.132019401655267,52.90257090296199,9.95698099920406,653.2347632160502,6.592760153724514,73.4698225565756,17.294060642704125,B,1,59.6,moderate
L-0808,chilli,30.431506089821212,50.532285972675766,9.606040939963462,699.7745805333996,7.7721981902252715,76.33569878428021,65.35484682740653,A,0,68.1,high
L-0809,chilli,27.356915541797694,32.47940406074226,9.01093905960147,572.3283510225016,6.211525891097822,76.33969064212208,21.486313999048484,B,1,6.7,healthy
L-0810,chilli,27.08834772465699,53.36768716049549,9.984033798317391,715.3887176610581,5.40231299459778,66.15856800067539,17.938206076762132,C,2,83.5,critical
L-0811,chilli,25.760558995602153,55.5682221044619,8.646997371814011,716.3553442390661,6.8169753886720885,79.59223432583475,54.5141807929055,A,0,10.4,healthy
L-0812,chilli,25.51966230855209,54.20437117428043,8.874847944695615,578.1634162965456,7.8966251978798985,93.67627101653626,10.086372982931678,A,0,3.5,healthy
L-0813,chilli,25.89966830878491,67.66711575364883,11.955405587592514,689.559080056948,5.026906079736308,55.375735546790885,45.29530621124303,C,2,97.2,critical
L-0814,chilli,24.13679105190684,68.59715054377568,9.892995582991901,631.5329958011342,5.171930704960537,72.62994514710323,32.60729431174408,B,1,89.3,critical
L-0815,chilli,25.14143977823154,62.08514565481038,9.282146269566276,676.2876740913323,8.992624054439498,80.27229547829646,51.313072120016734,A,0,34.5,moderate
L-0816,chilli,20.428768836771038,71.81981259066387,10.518671998414547,559.0356049524291,5.205996029592474,56.128118332403446,41.71950119610915,C,2,65.0,high
L-0817,chilli,25.89748211512795,70.2148046465753,12.076686229323874,1041.53855426682,2.7653198181267586,41.540149045786194,120.0,C,2,100.0,critical
L-0818,chilli,27.337054042499872,51.28371788587328,9.402255348100507,630.4322261929535,7.817700775205917,78.28414725524904,34.984132507459044,B,1,18.0,healthy
L-0819,chilli,26.765885971227185,67.01893928025274,10.01291480208096,524.5481505955055,6.902716354413703,73.80814055848133,21.4307872773216,B,1,68.6,high
L-0820,chilli,29.0705673333387,66.57421007489432,9.48889916671059,588.5816989877509,7.65688731346269,80.79988370732775,29.89961464233882,A,0,50.1,moderate
L-0821,chilli,25.73311500426146,54.5183500072709,8.880184038569709,633.9847994186551,7.916737681346746,73.30739786586506,41.38962846918433,A,0,17.6,healthy
L-0822,chilli,24.73384476808897,50.95643455032686,9.002286190820335,735.3239117632755,6.524670288549638,65.6608096482902,91.94162414814924,B,1,21.9,healthy
L-0823,chilli,22.653268524357365,63.7290489909413,9.23456456893954,610.9668749867126,7.257795605959546,81.86939893027815,47.43754024785912,A,0,64.5,high
L-0824,chilli,26.048974790609456,50.68390640875393,10.183382850938276,486.5625239762795,7.0363030844137295,74.68237590877229,15.094851139127849,B,1,38.5,moderate
L-0825,chilli,33.71305797713411,45.104718465829826,9.611989141778949,1080.7817206112684,5.028451192096516,53.47425033844133,120.0,B,1,99.4,critical
L-0826,chilli,26.95527518923889,50.416536439018884,8.724712303493652,841.1603257840895,7.202291714208941,73.92913252742245,61.1236678345393,A,0,37.1,moderate
L-0827,chilli,20.820235819681628,59.957578716296844,10.46080355201088,570.4759391563521,7.205696680556032,74.60547439332329,14.30111417324942,B,1,11.1,healthy
L-0828,chilli,23.249095207457785,66.17529454605888,8.810231547057583,589.2658351906996,9.314458679138397,89.32089312806656,10.996608420140891,A,0,3.4,healthy
L-0829,chilli,19.03725750643371,67.44813811186991,12.038914407833786,509.0826498682035,6.3990680442606545,64.94664284837597,9.070490779858009,C,2,89.6,critical
L-0830,chilli,22.964265770023946,50.72314857247424,9.256200772569244,591.1659899946532,8.114998563939613,83.01559572203956,28.68549843828025,A,0,7.9,healthy
L-0831,chilli,29.21374775777491,46.37684072482961,9.223975422086598,670.433946576649,6.268774420400246,76.62855409283029,29.643466650212112,B,1,53.7,moderate
L-0832,chilli,26.504932329339947,63.928049610249225,9.835083116926612,538.1489804899304,7.009201230227861,68.26706560103685,16.95707972082754,B,1,46.9,moderate
L-0833,chilli,25.409883083676334,55.41156302556258,9.50268525740506,586.3724768149541,9.131992130291247,90.0644991604656,7.760107396586467,A,0,4.8,healthy
L-0834,chilli,21.649529325573035,55.327335905369104,10.42483858145559,546.6455958820975,6.886827363421506,76.844241040847,11.235174453336391,B,1,21.5,healthy
L-0835,chilli,26.299388485246066,42.96552429283839,8.700910987057933,641.6032710854774,5.98484200903072,73.62708012423674,48.129994585212366,B,1,55.0,moderate
L-0836,chilli,26.20415498994454,57.922957436367064,9.657014830789514,641.0423025839415,5.697190051490328,77.30734619844867,23.62136475539,B,1,50.3,moderate
L-0837,chilli,24.168426181321458,72.8877579844216,9.466394496075772,501.11467953008906,6.299404704819527,76.06265527946579,12.493339536620917,B,1,24.6,healthy
L-0838,chilli,23.11782688967285,51.17714404507423,10.06732469392471,564.7472724863403,4.572437487172619,68.08366814638684,32.51952418357417,C,2,62.4,high
L-0839,chilli,33.69568643652087,66.21985793438111,10.479493801704947,822.1242567857607,7.163508556427494,71.38426355615987,37.403153057626284,A,0,83.1,critical
L-0840,chilli,31.164992178339887,61.430086245024086,10.843897457119127,785.0194744291899,7.2789758615527616,72.40212417659335,40.50994771103764,B,1,75.6,high
L-0841,chilli,29.29496107057608,46.76647389424493,8.048594836171949,639.9259581849773,8.082154814323497,76.44359237387675,31.578356349764974,A,0,13.5,healthy
L-0842,chilli,18.375758102099635,50.36151217338456,8.337738106618495,474.91345692016534,6.32009421386138,79.39500968372981,27.919246426171622,B,1,6.2,healthy
L-0843,chilli,24.504902124527327,53.569290586081166,8.904739447853236,721.7123545686932,5.226972790651425,69.25193120084231,69.1503364949211,B,1,71.3,high
L-0844,chilli,23.424847779466784,56.82203114128227,9.094836735894983,417.4460214679817,8.915112115459523,86.88212684675239,11.689299327591769,A,0,2.0,healthy
L-0845,chilli,28.944397944081658,67.21704254075678,9.165766407770539,601.0358097425959,8.447075012786131,83.42990000426273,25.067574243134608,A,0,26.3,healthy
L-0846,chilli,29.219603064219815,82.74275751534712,11.55255058111215,514.9984284143885,5.233429323852712,67.48868151599437,4.1696408871614485,C,2,96.8,critical
L-0847,chilli,27.225466984256894,43.83869139993388,8.27803902829803,605.1314332471856,8.41577852179323,85.91552379336983,22.456715871268685,A,0,1.7,healthy
L-0848,chilli,26.31562159605183,57.945456638360106,9.559865795291174,710.2485972972099,7.238400572500591,74.61107875290789,34.30338083852727,B,1,63.6,high
L-0849,chilli,22.251987892991554,55.85106602229178,9.095227019394073,669.1318608197458,7.176175367249116,76.86772050906478,54.13235852389508,A,0,6.5,healthy
L-0850,chilli,27.19250793551306,45.67614382554082,9.800952061555554,528.7508067508622,5.762217879751154,71.5647568602482,4.3363263280246835,C,2,25.3,healthy
L-0851,chilli,29.537389417669367,59.13366717483011,8.634686782093807,629.5989426066002,8.68760205702954,83.74813453783406,33.53205068517512,A,0,7.1,healthy
L-0852,chilli,27.975398090230055,58.25418862599401,9.911207060337704,860.23319106341,6.5599529081501355,70.06776170023291,101.22966903955003,A,0,74.7,high
L-0853,chilli,27.07646952833249,43.277435160645815,9.266256775248458,797.0558883975581,4.886667047696624,58.89624476630468,42.77140002208024,C,2,77.2,high
L-0854,chilli,28.88888022833793,59.094258232847324,9.211711201152252,602.6241830318382,5.516017546157061,64.25585240702053,9.690122760042254,C,2,38.4,moderate
L-0855,chilli,27.41802185442329,48.556582299634506,9.861418917625652,636.997756357894,7.791673986307689,84.81106975951363,22.49108964340508,A,0,19.9,healthy
L-0856,chilli,25.541707887836633,62.62041445704929,9.39132745940249,534.8787187451072,6.067603038913525,79.61719030462453,43.797657609914445,B,1,32.8,moderate
L-0857,chilli,28.351073506498892,65.73803327319634,10.682638106115064,557.8940984978259,7.1448861966205355,74.78304956116068,17.659398642366973,B,1,75.5,high
L-0858,chilli,25.226073582445693,61.245931384759324,10.525191679221809,651.9967653390212,5.515925271038882,66.55138587278243,36.539228223673874,C,2,89.0,critical
L-0859,chilli,27.904044662637737,63.607438078293406,8.983767984958908,629.3094221202515,7.135500598166397,93.90656021834356,34.94203695069005,A,0,40.1,moderate
L-0860,chilli,27.141392014578393,56.89943662923214,9.87462103421686,649.4224343048714,6.702551780438014,79.12070507840578,28.353406188504614,B,1,50.9,moderate
L-0861,chilli,20.884306580609913,57.426182275502796,9.59907641785485,492.1991892470623,6.308664983143654,83.69778799570557,8.675809475446563,B,1,2.4,healthy
L-0862,chilli,25.249878572720192,66.74839385113836,10.167683879125695,610.9637730915438,7.127433748079415,79.58117954478618,16.027028875956844,B,1,63.5,high
L-0863,chilli,29.312898615009008,68.15809795573502,10.300887603626332,856.9514856901461,4.938634764463198,52.641320112827934,108.12948370067575,B,1,98.8,critical
L-0864,chilli,23.018265703967785,58.959951582281576,9.896259683646875,493.31522140911676,6.632378353562887,77.2509013825019,21.27913388229253,B,1,36.1,moderate
L-0865,chilli,28.731105696146994,58.93250384925858,8.26257307219181,622.0645973166022,8.730937176733946,84.82385389950717,23.488835746077516,A,0,3.0,healthy
L-0866,chilli,27.908566073080085,50.77580638856402,9.30051221144445,589.5508359935209,5.412024101517097,68.44307952247128,23.38702029196136,C,2,48.1,moderate
L-0867,chilli,25.911315530860637,58.56010531991298,10.703711664708639,713.0263655741225,5.116781540852169,60.55516309676536,53.191140117380755,C,2,92.7,critical
L-0868,chilli,28.897452820001366,63.70961686259518,11.09922406896537,674.1334224646132,6.841431785986574,72.50065626188336,24.453561689556427,B,1,67.9,high
L-0869,chilli,30.590369189389822,67.69605278421797,8.260335639089876,623.486458075943,8.120568715858642,81.24850382936994,28.864040951846683,A,0,28.6,healthy
L-0870,chilli,24.1996503061754,64.11285422221532,9.577408092740042,624.6582912617066,7.689344327673239,83.27309377805071,33.54725085141889,A,0,12.8,healthy
L-0871,chilli,28.40301279638933,73.65676775417593,10.943115129744328,822.4551236099365,6.134113664141335,64.89597742544821,57.45198674645022,B,1,96.9,critical
L-0872,chilli,28.73733976825601,59.33028574912805,8.954302143676488,656.4745617868381,8.030115245582811,82.41136927153654,28.969662225478462,A,0,16.7,healthy
L-0873,chilli,19.39429764753411,59.23210549558981,10.864317991527544,602.5120345674547,4.882423619447371,68.81787452996964,31.470802904034105,C,2,81.6,critical
L-0874,chilli,30.74238204029963,46.08579931366629,8.717822251213319,516.6550486084344,7.697933655251858,84.96485507253668,18.411969016286456,A,0,9.3,healthy
L-0875,chilli,34.99872956246792,69.13643145327819,10.997597257296295,767.4777352262653,5.248187083864565,61.839515317137135,37.17557004479043,B,1,99.1,critical
L-0876,chilli,28.361948942435117,61.74961314143381,10.662013634774427,788.3394448923107,4.248448287977076,57.28288660105504,45.34899399695924,C,2,95.0,critical
L-0877,chilli,26.53371125986133,79.75602468587171,9.211752030652615,631.5432548754386,7.893076697307228,76.7423280096241,47.62987346746016,A,0,54.0,moderate
L-0878,chilli,28.244253128690566,76.99749314248297,11.010218154715412,888.5397612440835,6.544406661114167,69.88304897898864,97.15684479630316,A,0,97.4,critical
L-0879,chilli,24.09836117264369,49.41754577969877,9.024410411300895,539.0674346433615,5.632028102004265,76.86851098243584,15.027684546775362,B,1,28.5,healthy
L-0880,chilli,23.81574207270062,50.17785959459354,9.424052442391583,592.4677319472079,6.855596473604604,78.52425528208447,29.914601612505734,B,1,22.8,healthy
L-0881,chilli,29.48303828336368,34.716657756324,8.272700706464985,609.4942721849806,8.544954776247797,84.66586073618585,24.58457462331016,A,0,2.1,healthy
L-0882,chilli,23.744654928098015,69.15497157318973,11.075508647997493,952.7643429055867,6.642559212310788,62.27012304678445,85.62302609350199,B,1,96.0,critical
L-0883,chilli,22.31771590033519,67.05148844958688,11.124695572088886,692.465484952016,4.8464536287664615,59.82632776054943,48.944114977597955,C,2,90.3,critical
L-0884,chilli,23.009986555302632,61.2943040610688,10.252340990904642,454.5713863018287,7.212586728287297,78.17676117085044,6.233724371990755,B,1,24.7,healthy
L-0885,chilli,29.019591455739608,46.68432237766132,8.495239167543557,530.8472726106473,7.483640904839254,82.82095174808472,17.085130264582688,A,0,5.7,healthy
L-0886,chilli,24.52195801915498,56.650685311422286,10.420439740196727,614.2078656776516,8.414070313207555,82.59482397507105,22.25363018368635,A,0,30.9,moderate
L-0887,chilli,28.530595010734633,61.34740482254158,9.705920913258913,532.2311128272818,8.407905264688521,81.82804563237781,7.276407682438435,A,0,58.9,moderate
L-0888,chilli,27.78940143121649,66.66603885776549,10.453821838641618,800.2960845583592,8.258744920730242,85.87223264736993,31.685035927312143,A,0,67.6,high
L-0889,chilli,20.950420079481365,63.7448414274673,9.006141520397856,540.3683011469926,8.397977427924317,86.82340272980672,19.10905748226473,A,0,17.3,healthy
L-0890,chilli,18.74793639839187,69.27916185641597,9.724843663152514,796.3463700669643,4.223977593969289,57.20573851757044,100.01033750410984,B,1,92.9,critical
L-0891,chilli,22.79199199302058,59.91453825248204,10.448693113806726,635.6319552137791,8.779061359853273,83.60041434277977,36.95221029956721,A,0,53.9,moderate
L-0892,chilli,25.184954069304503,68.20068588797578,10.746224427517328,667.3044521286065,5.428607442035563,66.88523685713929,21.53847459094909,C,2,75.9,high
L-0893,chilli,28.127194956704113,59.14210325279913,8.436238995033726,447.8348436179717,8.194891646298467,85.29453077887001,12.42588338053903,A,0,6.5,healthy
L-0894,chilli,30.608285490375554,47.01079074605461,8.408535620905548,595.9051189683016,6.8406739023259,77.54755166900738,27.950384148269084,A,0,17.6,healthy
L-0895,chilli,29.927299698029742,68.4695122243266,10.504814411171619,947.8209825449813,5.326853303359481,57.60288717318094,80.69233688201668,B,1,97.4,critical
L-0896,chilli,22.28744313876398,68.83902709735383,10.651413162139324,660.9856476021037,5.242585601332037,64.61351937041272,24.812840958280358,C,2,81.6,critical
